user,mac,staylength
22309,51033,1
22344,2552,1
22352,16496,1
22357,34986,1
22370,5968,1
22371,7334,1
22382,49956,1
22384,38432,1
22394,41157,1
22434,42598,1
22479,57209,1
22482,2158,1
22482,52494,1
22494,53546,1
22535,40645,1
22540,44827,1
22541,51855,1
22555,10146,1
22555,28855,1
22560,12456,1
22564,1747,1
22572,38740,1
22583,18456,1
22616,424,1
22621,40651,1
22623,42732,1
22635,15111,1
22661,48119,1
22682,21009,1
22696,49523,1
22699,44594,1
22708,29522,1
22714,5517,1
22752,29691,1
22762,37763,1
22774,55574,1
22787,52096,1
22791,18350,1
22824,25535,1
22824,30507,1
22840,32834,1
22843,28853,1
22845,38987,1
22849,18903,1
22849,45223,1
22852,41837,1
22866,27066,1
22877,51886,1
22880,38062,1
22907,19187,1
22907,19221,1
22907,58157,1
22924,34825,1
22928,9009,1
22930,55711,1
22931,6233,1
22989,10721,1
23000,55002,1
23004,22523,1
23014,39542,1
23019,5049,1
23024,14146,1
23084,7624,1
23097,25828,1
23097,27474,1
23107,59494,1
23128,44250,1
23134,1090,1
23137,55182,1
23149,53319,1
23169,44497,1
23218,48378,1
23227,7708,1
23237,15680,1
23264,58386,1
23270,21951,1
23290,59071,1
23294,34745,1
23304,46400,1
23312,32166,1
23335,25090,1
23340,40621,1
23376,61317,1
23398,12402,1
23407,5631,1
23409,22034,1
23447,57387,1
23457,46413,1
23457,53913,1
23465,41650,1
23513,58566,1
23548,28412,1
23562,57068,1
23572,6314,1
23573,10364,1
23577,33819,1
23584,483,1
23591,61697,1
23602,61598,1
23633,31052,1
23637,38515,1
23671,30823,1
23675,12488,1
23683,50090,1
23704,49157,1
23722,47235,1
23752,3413,1
23771,50866,1
23783,5337,1
23824,3903,1
23828,18114,1
23829,40017,1
23843,35546,1
23844,20605,1
23844,56186,1
23845,18374,1
23848,27759,1
23863,13752,1
23875,23791,1
23885,11370,1
23888,54151,1
23903,59623,1
23906,5953,1
23924,45116,1
23931,55846,1
23934,52967,1
23939,34074,1
23942,30248,1
23953,34348,1
23960,22480,1
23963,1568,1
23967,228,1
23967,45387,1
23976,23143,1
23980,34132,1
23983,16156,1
23989,41483,1
24006,45965,1
24017,56570,1
24018,40971,1
24026,13579,1
24031,24018,1
24033,29960,1
24039,20423,1
24039,27659,1
24068,55487,1
24078,57474,1
24088,9471,1
24106,37502,1
24127,45201,1
24149,9878,1
24154,731,1
24162,16187,1
24175,43170,1
24189,9058,1
24198,56807,1
24209,46135,1
24224,33706,1
24230,14481,1
24230,40585,1
24258,14387,1
24277,58684,1
24282,26752,1
24295,46548,1
24298,7288,1
24308,32808,1
24310,31993,1
24333,11715,1
24339,55548,1
24370,43444,1
24389,31746,1
24414,61130,1
24418,38542,1
24424,53577,1
24441,25470,1
24443,46381,1
24448,24266,1
24459,30465,1
24481,21595,1
24506,33995,1
24506,45307,1
24512,29509,1
24517,57575,1
24518,52013,1
24521,3599,1
24528,33527,1
24530,29853,1
24534,41067,1
24536,26865,1
24541,33889,1
24549,25645,1
24552,31378,1
24621,62114,1
24651,57408,1
24663,27882,1
24671,18704,1
24678,46192,1
24717,57835,1
24738,11106,1
24785,6843,1
24785,49923,1
24790,34637,1
24807,33291,1
24817,17216,1
24846,45514,1
24849,24659,1
24870,21050,1
24872,46469,1
24875,43686,1
24885,36240,1
24900,5039,1
24905,1703,1
24915,63323,1
24921,11546,1
24952,14942,1
24963,18605,1
24965,59312,1
24976,20229,1
24994,48973,1
25025,29168,1
25038,1027,1
25042,9726,1
25042,17731,1
25064,4561,1
25084,35410,1
25108,49757,1
25114,14197,1
25120,30428,1
25143,63047,1
25145,7399,1
25145,42589,1
25171,36645,1
25178,49888,1
25195,3212,1
25199,32192,1
25201,29848,1
25207,52033,1
25211,27055,1
25211,31959,1
25231,35099,1
25240,20783,1
25249,9693,1
25274,2937,1
25277,3184,1
25294,43790,1
25300,59952,1
25301,3942,1
25301,39998,1
25321,37168,1
25336,32519,1
25343,3663,1
25353,1550,1
25365,24946,1
25387,14273,1
25389,33541,1
25400,43848,1
25405,18317,1
25414,11038,1
25418,19646,1
25418,47543,1
25420,57402,1
25440,52728,1
25447,1402,1
25461,650,1
25464,35551,1
25464,35983,1
25484,7181,1
25492,47104,1
25525,30295,1
25532,35807,1
25536,34278,1
25559,59893,1
25574,46874,1
25582,46448,1
25584,18696,1
25586,57135,1
25634,2931,1
25641,14104,1
25653,59410,1
25655,1279,1
25668,3958,1
25677,17588,1
25684,14786,1
25694,45685,1
25696,17998,1
25703,40957,1
25725,12150,1
25735,38600,1
25739,42631,1
25748,42768,1
25763,50385,1
25772,42627,1
25776,48215,1
25780,52763,1
25802,51589,1
25808,61640,1
25813,15668,1
25813,56576,1
25818,36514,1
25831,57214,1
25846,29579,1
25864,10970,1
25864,62727,1
25905,9449,1
25916,62681,1
25917,8937,1
25928,20646,1
25931,26152,1
25965,27231,1
25966,15639,1
25967,60438,1
25977,680,1
25979,58995,1
25990,12086,1
25991,19950,1
26006,55701,1
26016,42943,1
26032,42387,1
26034,8389,1
26067,29755,1
26068,17837,1
26096,1295,1
26100,2475,1
26111,53375,1
26119,24703,1
26126,40751,1
26154,15487,1
26159,62534,1
26169,48939,1
26190,15431,1
26190,49910,1
26190,63071,1
26219,21568,1
26224,21205,1
26236,36701,1
26246,23885,1
26250,24847,1
26250,46750,1
26270,35794,1
26327,33496,1
26335,16786,1
26337,52196,1
26355,33709,1
26368,50387,1
26382,19556,1
26394,59550,1
26398,19003,1
26402,14310,1
26444,45105,1
26455,28903,1
26467,44782,1
26474,45157,1
26484,22753,1
26501,8966,1
26507,20998,1
26508,29039,1
26509,39723,1
26570,55760,1
26588,5894,1
26596,11336,1
26598,868,1
26606,34580,1
26607,60365,1
26618,24030,1
26632,59119,1
26687,37706,1
26688,62000,1
26702,5380,1
26727,13155,1
26738,57745,1
26751,3795,1
26765,38376,1
26781,34201,1
26792,51541,1
26799,41348,1
26830,22391,1
26838,9224,1
26859,20493,1
26873,47692,1
26875,40187,1
26880,59938,1
26881,59752,1
26895,1729,1
26895,38558,1
26917,27839,1
26919,35110,1
26927,47046,1
26929,23291,1
26956,2746,1
26970,45140,1
26974,45438,1
26977,42664,1
26983,9771,1
26983,15834,1
26984,5766,1
26989,58637,1
27028,2396,1
27030,12556,1
27037,19160,1
27052,29653,1
27064,3717,1
27064,18681,1
27081,34042,1
27084,30861,1
27105,23772,1
27110,15803,1
27117,22060,1
27118,33161,1
27118,44893,1
27130,58229,1
27157,17983,1
27185,9993,1
27196,33591,1
27198,51387,1
27226,8427,1
27231,21425,1
27231,57172,1
27239,14315,1
27239,14574,1
27280,10426,1
27283,56522,1
27286,4667,1
27295,3196,1
27333,12015,1
27355,15997,1
27360,20717,1
27397,6470,1
27406,53295,1
27422,7194,1
27434,34996,1
27436,19782,1
27445,55719,1
27455,32250,1
27459,5105,1
27463,55384,1
27471,36065,1
27480,5536,1
27509,49040,1
27527,60445,1
27529,2022,1
27544,54819,1
27562,25935,1
27579,46436,1
27592,5721,1
27610,60255,1
27648,7945,1
27648,25074,1
27664,30152,1
27680,29667,1
27698,21387,1
27719,30831,1
27720,16512,1
27724,30915,1
27733,60102,1
27764,53695,1
27772,160,1
27790,37663,1
27793,11797,1
27795,29890,1
27795,30330,1
27804,18580,1
27808,36754,1
27819,57874,1
27843,51577,1
27849,6219,1
27850,20599,1
27861,47824,1
27874,37483,1
27876,6953,1
27907,18191,1
27907,28486,1
27917,47790,1
27945,44433,1
27952,53833,1
27953,15378,1
27965,61190,1
27987,16633,1
27989,49991,1
28011,3326,1
28060,43042,1
28103,58117,1
28107,5168,1
28126,651,1
28136,35142,1
28144,60278,1
28149,22178,1
28164,62733,1
28172,59746,1
28174,12756,1
28236,32662,1
28244,21130,1
28244,30321,1
28287,29591,1
28311,47535,1
28324,34952,1
28356,6750,1
28369,20302,1
28374,25461,1
28383,29338,1
28390,56324,1
28392,28857,1
28397,36579,1
28410,5431,1
28416,21603,1
28431,60325,1
28455,22434,1
28459,58816,1
28460,54638,1
28461,10144,1
28478,22730,1
28478,45724,1
28480,45631,1
28489,10441,1
28491,20132,1
28495,18260,1
28525,48059,1
28528,421,1
28532,13691,1
28542,51919,1
28558,42510,1
28563,34648,1
28563,35463,1
28581,55018,1
28604,26476,1
28610,34107,1
28613,42712,1
28624,26586,1
28628,2321,1
28642,1399,1
28643,17819,1
28668,38348,1
28687,52707,1
28692,4984,1
28694,37239,1
28697,8138,1
28705,36625,1
28707,23421,1
28712,23430,1
28728,31493,1
28737,38720,1
28756,20295,1
28793,43699,1
28796,15805,1
28805,9658,1
28807,61212,1
28810,49506,1
28813,28886,1
28835,44332,1
28845,50668,1
28848,46744,1
28868,20027,1
28874,40277,1
28882,31440,1
28911,2165,1
28916,30511,1
28918,19348,1
28934,26486,1
28943,35726,1
28963,40977,1
28964,53118,1
28999,42637,1
29015,30816,1
29023,50191,1
29027,32628,1
29039,49562,1
29053,42064,1
29080,36426,1
29096,47555,1
29136,60618,1
29152,11408,1
29156,53525,1
29165,15221,1
29205,4196,1
29206,27439,1
29207,3505,1
29208,40656,1
29247,56395,1
29250,19424,1
29255,6232,1
29287,51449,1
29290,16110,1
29292,25546,1
29307,63008,1
29328,44422,1
29335,31029,1
29353,29169,1
29362,16385,1
29390,49904,1
29392,48988,1
29401,18112,1
29414,28507,1
29417,4956,1
29420,2200,1
29427,15831,1
29429,16724,1
29440,8886,1
29444,39109,1
29461,19689,1
29482,37979,1
29495,51960,1
29513,55068,1
29516,31654,1
29523,60371,1
29536,22874,1
29536,62795,1
29546,21987,1
29547,448,1
29567,53199,1
29577,17000,1
29588,22826,1
29594,28609,1
29595,18737,1
29598,60244,1
29616,350,1
29619,62517,1
29703,22959,1
29705,26930,1
29710,15729,1
29721,59121,1
29737,22744,1
29759,6999,1
29765,16096,1
29790,32492,1
29808,5578,1
29815,2867,1
29825,37130,1
29826,5148,1
29829,52709,1
29848,48568,1
29880,1236,1
29886,15489,1
29907,4120,1
29918,3445,1
29926,29420,1
29930,15195,1
29932,33977,1
29938,61095,1
29956,42451,1
29959,21800,1
29961,2919,1
29977,60726,1
29989,18227,1
29995,45872,1
29999,51298,1
30000,15623,1
30001,25931,1
30005,1901,1
30034,57938,1
30039,46255,1
30050,49322,1
30052,10216,1
30058,10219,1
30084,38339,1
30087,821,1
30111,44077,1
30125,12603,1
30125,28714,1
30127,31680,1
30182,7347,1
30189,54180,1
30190,62794,1
30197,4476,1
30206,52752,1
30220,41128,1
30231,54948,1
30235,31066,1
30245,45330,1
30255,15715,1
30271,28972,1
30275,1733,1
30287,54358,1
30297,13428,1
30298,4327,1
30300,12155,1
30300,59839,1
30321,9970,1
30332,52133,1
30349,13879,1
30355,48902,1
30361,49289,1
30362,6142,1
30381,43205,1
30383,2224,1
30397,22209,1
30401,53048,1
30403,5275,1
30409,4683,1
30435,13573,1
30453,32967,1
30462,46310,1
30462,49484,1
30463,39510,1
30481,31385,1
30500,35407,1
30506,49911,1
30521,3983,1
30523,400,1
30526,23126,1
30532,4312,1
30548,16705,1
30550,61472,1
30554,45733,1
30559,30434,1
30578,47664,1
30584,21199,1
30594,19398,1
30595,49876,1
30598,29816,1
30600,21334,1
30622,21841,1
30644,57138,1
30653,60478,1
30662,61597,1
30668,58214,1
30679,4280,1
30683,43487,1
30695,44756,1
30702,5720,1
30723,5749,1
30723,56896,1
30727,5527,1
30750,59336,1
30762,2943,1
30772,19081,1
30776,56417,1
30777,11163,1
30784,25147,1
30793,48695,1
30811,11136,1
30813,49763,1
30825,31141,1
30827,35669,1
30843,37818,1
30846,14700,1
30846,25554,1
30847,8992,1
30872,1543,1
30896,46949,1
30933,2404,1
30934,3632,1
30938,13678,1
30940,57696,1
30949,31464,1
30953,53846,1
30954,30016,1
30974,62126,1
31010,47712,1
31039,26303,1
31051,13080,1
31055,36885,1
31062,35198,1
31091,63029,1
31097,22289,1
31117,3270,1
31130,40741,1
31137,34164,1
31143,7190,1
31154,55017,1
31180,24160,1
31194,13039,1
31194,38324,1
31213,57419,1
31225,41261,1
31279,38575,1
31305,25121,1
31328,54172,1
31337,22795,1
31343,11306,1
31343,50656,1
31363,17868,1
31363,53046,1
31373,15238,1
31393,18866,1
31406,47355,1
31422,52722,1
31437,25920,1
31442,2326,1
31444,981,1
31464,11489,1
31481,39436,1
31520,28723,1
31537,50421,1
31540,3845,1
31548,34023,1
31555,55285,1
31576,12401,1
31612,8826,1
31655,18363,1
31659,40828,1
31660,27287,1
31665,30567,1
31677,14879,1
31677,26380,1
31680,38839,1
31680,46817,1
31681,24473,1
31704,25844,1
31731,9275,1
31747,26985,1
31754,619,1
31790,32929,1
31796,32349,1
31801,16584,1
31827,3796,1
31834,24756,1
31837,15166,1
31840,38390,1
31854,24055,1
31859,49853,1
31877,41381,1
31884,60630,1
31890,31227,1
31910,6354,1
31913,10303,1
31923,29377,1
31959,22458,1
31963,36601,1
31972,46159,1
32003,24729,1
32016,48945,1
32023,43123,1
32028,13178,1
32072,53885,1
32075,62299,1
32084,25919,1
32094,42818,1
32102,54855,1
32108,17012,1
32125,52483,1
32135,21000,1
32144,28680,1
32148,28204,1
32160,63037,1
32190,53035,1
32190,55275,1
32195,14614,1
32282,54014,1
32293,42400,1
32346,32308,1
32356,7616,1
32368,53842,1
32383,26615,1
32391,35969,1
32417,10222,1
32446,5419,1
32454,59848,1
32455,17,1
32456,36622,1
32457,36691,1
32460,21271,1
32463,59046,1
32499,63108,1
32502,40547,1
32510,18682,1
32528,23435,1
32542,29396,1
32550,48340,1
32566,14764,1
32571,51359,1
32579,26610,1
32583,28817,1
32592,57615,1
32610,61541,1
32618,49916,1
32623,30185,1
32626,32242,1
32641,28308,1
32648,1397,1
32653,9420,1
32653,57178,1
32656,61954,1
32668,1535,1
32674,32233,1
32683,22014,1
32684,50498,1
32690,23442,1
32718,5334,1
32719,11176,1
32727,53472,1
32728,48085,1
32740,44341,1
32764,32922,1
32779,26835,1
32788,51860,1
32796,54572,1
32807,6207,1
32822,11702,1
32832,37923,1
32837,21792,1
32846,41296,1
32867,52313,1
32876,14358,1
32882,46162,1
32904,32896,1
32907,62003,1
32908,41642,1
32914,13016,1
32930,48260,1
32932,40608,1
32933,46465,1
32942,40063,1
32950,14099,1
32951,2586,1
32958,43276,1
32980,42757,1
32983,43549,1
32983,48826,1
32991,3975,1
33007,13112,1
33027,34832,1
33033,25281,1
33039,19064,1
33062,9812,1
33083,7141,1
33090,26035,1
33108,29091,1
33109,58092,1
33124,7164,1
33130,26788,1
33132,12826,1
33132,28694,1
33140,48418,1
33148,22061,1
33152,60212,1
33158,54932,1
33160,28573,1
33160,36477,1
33175,2215,1
33175,47698,1
33180,2923,1
33183,36133,1
33188,61495,1
33198,56511,1
33212,47676,1
33229,51918,1
33234,12478,1
33234,60162,1
33239,37993,1
33258,36635,1
33295,32168,1
33296,57927,1
33314,38091,1
33323,56308,1
33327,37974,1
33329,24518,1
33350,33159,1
33360,35820,1
33361,34015,1
33386,3986,1
33388,12267,1
33402,18245,1
33402,50553,1
33405,47756,1
33406,33361,1
33413,36068,1
33417,44306,1
33431,29586,1
33435,4958,1
33448,18043,1
33453,35078,1
33471,9149,1
33473,23755,1
33477,53089,1
33487,30475,1
33490,42420,1
33499,43383,1
33533,7793,1
33547,63126,1
33549,50326,1
33562,22241,1
33566,59465,1
33574,17655,1
33575,55771,1
33576,5460,1
33582,52985,1
33588,21748,1
33606,56082,1
33623,11656,1
33623,46854,1
33635,43413,1
33650,56838,1
33653,37398,1
33666,12578,1
33688,11063,1
33698,24156,1
33714,8218,1
33716,38305,1
33738,59354,1
33748,59493,1
33752,37851,1
33756,17397,1
33761,5985,1
33762,54508,1
33763,10834,1
33764,32523,1
33768,27400,1
33772,43319,1
33782,20220,1
33783,52022,1
33792,27429,1
33792,29469,1
33792,62384,1
33796,54908,1
33821,2119,1
33821,31131,1
33825,20092,1
33841,22420,1
33848,51583,1
33850,51125,1
33852,7320,1
33853,62968,1
33858,51808,1
33859,1536,1
33867,19101,1
33880,27121,1
33891,14186,1
33892,49333,1
33900,19430,1
33924,7275,1
33924,15681,1
33931,39774,1
33944,5115,1
33952,15339,1
33955,57251,1
33962,32854,1
33983,34308,1
34020,22671,1
34023,13588,1
34038,31915,1
34044,39853,1
34057,33172,1
34077,11845,1
34081,59062,1
34086,58230,1
34098,31202,1
34101,24111,1
34101,33820,1
34101,56336,1
34110,44205,1
34117,23032,1
34132,33408,1
34138,43552,1
34145,55081,1
34159,28357,1
34179,42009,1
34187,26357,1
34192,6155,1
34212,10258,1
34216,61161,1
34240,16267,1
34250,49281,1
34286,16693,1
34290,4160,1
34302,48628,1
34321,52633,1
34330,2089,1
34351,16628,1
34351,60702,1
34356,37927,1
34369,20981,1
34373,48682,1
34383,21588,1
34396,31210,1
34405,43312,1
34414,49056,1
34415,60477,1
34444,14344,1
34447,40829,1
34452,5587,1
34457,31556,1
34465,26585,1
34472,44252,1
34484,16410,1
34490,53752,1
34499,39827,1
34514,40778,1
34517,36226,1
34526,49140,1
34544,6161,1
34553,667,1
34557,27661,1
34574,57194,1
34593,11302,1
34612,15062,1
34620,48005,1
34627,19992,1
34659,14056,1
34671,15765,1
34680,41767,1
34683,14554,1
34700,42505,1
34709,43129,1
34711,3084,1
34718,22782,1
34758,31170,1
34772,27655,1
34773,16196,1
34803,44672,1
34831,37632,1
34844,20551,1
34845,31325,1
34853,31455,1
34874,37059,1
34880,13974,1
34885,12026,1
34886,19780,1
34894,38834,1
34909,9385,1
34923,7439,1
34927,55158,1
34928,28953,1
34929,7991,1
34936,17774,1
34944,24253,1
34951,4523,1
34951,18367,1
34956,20526,1
34959,28548,1
34961,16271,1
34969,35806,1
34970,27486,1
34985,15983,1
35000,36534,1
35004,48031,1
35008,36669,1
35084,41818,1
35091,61501,1
35096,2180,1
35100,22147,1
35129,58442,1
35134,20763,1
35149,52015,1
35151,28911,1
35152,30363,1
35155,4456,1
35155,38890,1
35168,54340,1
35184,21186,1
35192,56828,1
35204,35301,1
35220,18213,1
35227,6477,1
35228,39157,1
35330,21541,1
35332,8725,1
35333,21649,1
35338,51018,1
35346,17872,1
35354,4793,1
35362,39693,1
35363,56261,1
35380,43393,1
35402,24384,1
35403,15100,1
35413,39817,1
35430,36925,1
35439,26510,1
35447,54015,1
35451,1650,1
35461,39227,1
35513,19715,1
35522,50649,1
35524,29678,1
35552,2409,1
35561,33504,1
35568,43283,1
35570,49042,1
35621,19987,1
35621,52717,1
35625,18158,1
35664,24161,1
35681,20813,1
35694,5603,1
35697,8778,1
35713,46872,1
35724,12679,1
35737,54310,1
35744,18165,1
35748,59058,1
35760,36293,1
35783,27420,1
35790,10538,1
35806,50536,1
35820,20025,1
35823,29157,1
35828,49413,1
35841,15007,1
35862,11430,1
35863,31271,1
35878,26044,1
35878,47556,1
35903,53231,1
35913,52570,1
35924,56507,1
35957,32212,1
35962,52408,1
35964,59530,1
35966,24571,1
35974,52125,1
35986,53773,1
35997,6941,1
36001,44717,1
36068,20503,1
36072,32848,1
36072,44199,1
36091,40769,1
36092,36219,1
36094,56795,1
36103,32422,1
36127,41871,1
36128,17573,1
36136,32210,1
36141,13713,1
36146,25971,1
36156,19506,1
36167,24078,1
36201,41177,1
36206,13459,1
36209,34505,1
36217,45777,1
36223,60195,1
36226,59039,1
36232,36875,1
36233,48507,1
36233,60126,1
36234,33451,1
36248,35948,1
36278,33970,1
36283,19407,1
36298,39561,1
36301,7455,1
36304,45417,1
36312,53544,1
36317,30646,1
36318,61553,1
36333,24349,1
36342,30229,1
36342,60741,1
36366,16349,1
36394,5310,1
36409,37823,1
36419,20288,1
36419,53109,1
36447,13233,1
36452,31366,1
36464,24599,1
36466,45125,1
36472,61582,1
36480,53730,1
36485,47204,1
36498,5942,1
36500,39069,1
36511,12293,1
36519,25977,1
36525,19412,1
36533,17376,1
36538,17966,1
36558,28789,1
36583,33620,1
36590,35869,1
36597,18483,1
36597,41032,1
36619,49105,1
36621,7784,1
36622,3882,1
36628,55872,1
36658,18226,1
36658,28856,1
36662,43692,1
36694,49162,1
36709,20505,1
36725,20042,1
36733,37367,1
36736,23467,1
36744,50125,1
36760,60750,1
36778,19752,1
36784,4739,1
36790,47984,1
36791,893,1
36814,46514,1
36844,32407,1
36851,29776,1
36855,51121,1
36870,35757,1
36874,40347,1
36874,52369,1
36875,44246,1
36877,40191,1
36880,62963,1
36889,4567,1
36894,27065,1
36903,15609,1
36906,47726,1
36915,46846,1
36917,24907,1
36921,56245,1
36946,633,1
36965,6411,1
36967,41985,1
36988,61107,1
37011,31952,1
37028,61423,1
37041,55051,1
37043,8592,1
37062,13148,1
37076,8617,1
37083,48656,1
37090,19577,1
37091,164,1
37101,15559,1
37107,32668,1
37125,16487,1
37129,22445,1
37130,30805,1
37154,10844,1
37165,8234,1
37172,45013,1
37180,58761,1
37188,1771,1
37188,58049,1
37196,52444,1
37234,56898,1
37265,12153,1
37266,11334,1
37267,27728,1
37272,61276,1
37280,30107,1
37285,18086,1
37325,21330,1
37334,14836,1
37337,52856,1
37372,59949,1
37394,4942,1
37397,33331,1
37415,38407,1
37419,9261,1
37426,32924,1
37427,50920,1
37430,56767,1
37432,13050,1
44370,4370,1
49371,9371,1
59397,19397,1
64906,24906,1
74176,34176,1
75217,35217,1
77762,37762,1
82479,42479,1
87300,47300,1
89636,49636,1
102176,62176,1
102353,62353,1
